stock_id,model_score,theme_seed,core_growth,tech_attack,tech_subsector,ret_3,ret_5,ret_10,ret_20,vol_20,ma5_gap,ma20_gap,ma60_gap,drawdown_20,drawdown_60,support_gap_20,rsi14,oversold_rebound,resistance_score,resistance_trap,breakdown,tech_momentum_score,distribution_risk,distribution_trap,theme_similarity,tech_regime,tech_subsector_strength,adjusted_score,rt_price,rt_pct_chg,rt_amount,rt_turnover,rt_volume_ratio,rt_breakdown,realtime_score,growth_bucket,target_growth_weight
601058,1.1735625267028809,False,False,False,non_tech,0.023715415019762938,0.004654771140419066,-0.057496360989810646,-0.05543398978847546,0.01761054713664217,0.021938131313131402,-0.031232466803815088,-0.061322122354305605,-0.1038062283737023,-0.1880877742946708,0.03600000000000014,0.24034334763948478,-1.0,0.0,False,True,0.02705651138632447,0.0,False,0.44526100966209065,0.5650673365916669,0.0,-2.259445741180253,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
601881,1.6484689712524414,False,False,False,non_tech,-0.02323717948717949,-0.012955465587044508,-0.04914196567862714,-0.040157480314960615,0.01307647628435849,-0.01741093019506709,-0.036477887997470426,-0.0799652817087436,-0.0673297628156082,-0.17857142857142858,0.0,0.3512195121951217,-1.0,0.5,False,True,0.041651081212597425,0.0,False,0.4334785893024197,0.5650673365916669,0.0,-2.2676440396216213,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
601127,1.248677134513855,False,False,False,non_tech,0.02525315664458049,-0.006661821705426413,-0.08725653867557037,-0.08511825078090136,0.02190631972240297,0.011569962502467028,-0.053341182717502954,-0.12011787552258983,-0.11321366782006921,-0.2469237832874197,0.04391547861507125,0.34491315136476414,-1.0,0.0,False,True,0.18870787597596295,0.0,False,0.44749632552199115,0.5650673365916669,0.0,-2.2696173345523243,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
600061,1.4960380792617798,False,False,False,non_tech,-0.016949152542372847,-0.01543209876543215,-0.04347826086956516,-0.05341246290801182,0.010873626531826516,-0.00993171942892619,-0.032893739578596363,-0.07874470542934166,-0.06176470588235297,-0.158311345646438,0.0,0.35632183908046,-1.0,0.5,False,True,0.028245971848980193,0.0,False,0.4338534045722769,0.5650673365916669,0.0,-2.433508568138574,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
605499,1.3112257719039917,False,False,False,non_tech,-0.012074643249176644,0.014513174580808965,-0.05123361692343062,-0.05581292424086242,0.017404816592111804,-0.011518554620463984,-0.034958406982715434,-0.11061982141450939,-0.07392251529861456,-0.27219516486915507,0.014513174580808965,0.2915520647909365,-1.0,0.5,False,True,0.22007574389220905,0.0,False,0.44277439600060764,0.5650673365916669,0.0,-2.53271474988137,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
600584,-1.024240255355835,False,True,True,foundry_material,0.23787219805955162,0.2876283278232121,0.3754646840148699,0.687956204379562,0.05167381975984746,0.13979422093524735,0.37647529319853806,0.5752668906573194,0.0,0.0,0.67420814479638,0.8334469438763918,0.0,1.25,True,False,1.189463545573392,0.15,False,0.17714246283734508,0.5650673365916669,0.8046805912420704,-2.5358833795607754,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.82
300274,-0.17614789307117462,False,False,False,non_tech,0.04484021725401037,0.08201438848920858,0.18604683553548976,0.2262933348233568,0.04024635122143271,0.01736606483986818,0.15110331867440785,0.12395309670874524,-0.015238095238095193,-0.07130544989578635,0.32280038568197844,0.7239280856146075,0.0,1.1,True,False,0.8796918491361403,0.15,False,0.43540149018974444,0.5650673365916669,0.0,-2.5451225386234215,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
000166,1.5254520177841187,False,False,False,non_tech,-0.011135857461024455,-0.017699115044247794,-0.06329113924050632,-0.051282051282051294,0.010436443154147478,-0.007599463567277609,-0.04382470119521899,-0.06696553656486406,-0.07499999999999997,-0.12079207920792079,0.0,0.25862068965517254,-1.0,0.5,False,True,0.03595293435154588,0.0,False,0.4201218559189524,0.5650673365916669,0.0,-2.573190569190243,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
603893,0.030483977869153023,False,False,False,non_tech,0.04619167189788668,0.16891694429832263,0.10902234791770646,0.1428,0.03387563241322945,0.04450874297532753,0.09817940206632784,0.17181755060307707,0.0,0.0,0.17641176470588246,0.6130504220853298,0.0,0.9,True,False,1.2223234864366774,0.0,False,0.37223932872855436,0.5650673365916669,0.0,-2.5869618803421996,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
601788,1.5777231454849243,False,False,False,non_tech,-0.03489932885906039,-0.03489932885906039,-0.06380208333333331,-0.05890052356020947,0.012415754404477043,-0.026273022751895924,-0.044867324233668585,-0.07481475921378575,-0.0752411575562701,-0.1420047732696898,0.0,0.3728813559322031,-1.0,0.5,False,True,-0.3228135805603238,0.0,False,0.41119573195119713,0.5650673365916669,0.0,-2.7079637836208463,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
601899,0.6245477795600891,False,False,False,non_tech,0.036357680969538085,0.023948220064724943,-0.08422575976845152,-0.11298009531819458,0.028433507724284372,0.02368318881842874,-0.04562250207374986,-0.08237102488870435,-0.11023622047244094,-0.2168316831683169,0.04907161803713533,0.40980735551663755,-1.0,0.0,False,True,0.011623271387041029,0.0,False,0.46263695310367303,0.5650673365916669,0.0,-2.8200176019463026,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
600023,0.4578017592430115,False,False,False,non_tech,-0.11591962905718696,-0.05921052631578938,-0.030508474576271136,0.0,0.02718232570826249,-0.04443701971266278,-0.027541652499149992,0.021550184545779526,-0.11591962905718696,-0.11591962905718696,0.0106007067137809,0.5093167701863355,0.0,0.5,False,False,-0.09812011220522465,0.8,True,0.3947827447386896,0.5650673365916669,0.0,-2.914162229998862,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.82
