股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
000876,2026-04-13,117.5982108,119.69817885,121.7981469,117.45821293,44987061.0,384777869.44,3.7,2.38,0.9997,2.0286
000876,2026-04-14,119.69817885,125.01809791,125.43809152,118.43819802,90918663.0,800709172.47,5.85,5.32,2.0204,4.4444
000876,2026-04-15,124.45810643,124.73810217,125.57808939,122.77813199,57142980.0,506342583.81,2.24,-0.28,1.2698,-0.224
000876,2026-04-16,125.71808726,124.73810217,125.998083,123.05812773,47467006.0,422418824.37,2.36,0.0,1.0548,0.0
000876,2026-04-17,124.31810856,123.1981256,124.5981043,122.91812986,32173726.0,283795628.9,1.35,-1.54,0.715,-1.2346
000876,2026-04-20,123.33812347,123.33812347,124.5981043,122.07814264,32110219.0,282374112.51,2.05,0.14,0.7136,0.1136
000876,2026-04-21,123.05812773,122.63813412,124.17811069,122.35813838,24457466.0,215090118.7,1.48,-0.7,0.5435,-0.5675
000876,2026-04-22,122.77813199,121.51815116,124.5981043,121.09815755,39713866.0,348241776.25,2.85,-1.12,0.8825,-0.9132
000876,2026-04-23,120.3981682,121.51815116,122.49813625,119.13818737,31924100.0,275396980.84,2.76,0.0,0.7094,0.0
000876,2026-04-24,120.3981682,120.11817246,120.95815968,119.55818098,22145216.0,189851382.4,1.15,-1.4,0.4921,-1.1521
000876,2026-04-27,120.25817033,119.13818737,120.3981682,118.57819589,18777621.0,159643189.62,1.52,-0.98,0.4173,-0.8159
000876,2026-04-28,118.85819163,121.37815329,122.63813412,118.29820015,38531031.0,331600982.9,3.64,2.24,0.8562,1.8801
000876,2026-04-29,120.95815968,122.07814264,124.45810643,120.53816607,43793508.0,384351551.48,3.23,0.7,0.9732,0.5767
000876,2026-04-30,121.09815755,122.21814051,123.05812773,120.67816394,29839926.0,259983933.7,1.95,0.14,0.6631,0.1147
000876,2026-05-06,122.21814051,122.21814051,122.63813412,121.09815755,30284830.0,263446802.98,1.26,0.0,0.673,0.0
000876,2026-05-07,121.93814477,123.1981256,123.89811495,120.3981682,50733670.0,444683630.96,2.86,0.98,1.1274,0.8018
000876,2026-05-08,122.91812986,122.07814264,123.47812134,121.7981469,23917943.0,209024221.87,1.36,-1.12,0.5315,-0.9091
000876,2026-05-11,121.7981469,122.07814264,123.05812773,120.53816607,33966124.0,296079181.68,2.06,0.0,0.7548,0.0
000876,2026-05-12,122.21814051,120.67816394,122.21814051,120.11817246,27608091.0,238205682.22,1.72,-1.4,0.6135,-1.1468
000876,2026-05-13,120.3981682,118.57819589,120.3981682,118.29820015,30774878.0,261562027.49,1.74,-2.1,0.6839,-1.7401
000876,2026-05-14,118.43819802,119.69817885,120.67816394,117.87820654,31297313.0,267163598.56,2.36,1.12,0.6955,0.9445
000876,2026-05-15,118.85819163,117.17821719,118.9981895,116.89822145,28283254.0,237240412.12,1.75,-2.52,0.6285,-2.1053
000876,2026-05-18,116.1982321,115.35824488,116.89822145,114.7982534,21863249.0,180130056.6,1.79,-1.82,0.4858,-1.5532
000876,2026-05-19,115.63824062,116.75822358,117.17821719,115.07824914,19157947.0,158752860.95,1.82,1.4,0.4257,1.2136
000876,2026-05-20,116.1982321,115.07824914,116.75822358,114.93825127,17071363.0,140659634.55,1.56,-1.68,0.3794,-1.4388
000876,2026-05-21,115.07824914,114.09826405,115.77823849,113.95826618,18422936.0,151334266.51,1.58,-0.98,0.4094,-0.8516
000876,2026-05-22,114.37825979,113.53827257,114.7982534,113.3982747,18118256.0,147210586.14,1.23,-0.56,0.4026,-0.4908
000876,2026-05-25,113.53827257,112.83828322,113.95826618,112.69828535,21574881.0,174437986.86,1.11,-0.7,0.4794,-0.6165
000895,2026-03-16,651.54344304,664.840248,666.93974352,649.6772248,16598592.0,471749383.07,2.65,13.3,0.4791,2.0408
000895,2026-03-17,664.840248,662.97402976,669.03923904,660.40797968,10307667.0,293860629.99,1.3,-1.87,0.2975,-0.2807
000895,2026-03-18,662.5074752,665.07352528,666.70646624,657.37537504,9874415.0,280451479.71,1.41,2.1,0.285,0.3167
000895,2026-03-19,662.5074752,663.20730704,671.60528912,661.3410888,11362404.0,324370785.96,1.54,-1.87,0.328,-0.2806
000895,2026-03-20,663.20730704,660.1747024,671.60528912,656.90882048,10893776.0,309969719.66,2.22,-3.03,0.3145,-0.4573
000895,2026-03-23,651.07688848,635.44731072,653.87621584,632.1814288,22499498.0,616485377.65,3.29,-24.73,0.6495,-3.7456
000895,2026-03-24,643.37873824,644.31184736,646.64462016,635.44731072,12483588.0,343550628.0,1.76,8.86,0.3604,1.395
000895,2026-03-25,636.61369712,636.14714256,642.91218368,618.41806928,20534482.0,554112920.08,3.8,-8.16,0.5928,-1.2672
000895,2026-03-26,643.61201552,642.6789064,650.14377936,636.8469744,12756973.0,352489842.04,2.09,6.53,0.3683,1.0268
000895,2026-03-27,642.6789064,651.77672032,659.94142512,641.51252,12828734.0,358199313.06,2.87,9.1,0.3703,1.4156
000895,2026-03-30,650.61033392,662.97402976,666.70646624,646.64462016,15069672.0,426843135.95,3.08,11.2,0.435,1.718
000895,2026-03-31,665.54007984,662.5074752,668.3394072,658.07520688,11259494.0,320391039.22,1.55,-0.47,0.325,-0.0704
000895,2026-04-01,662.5074752,655.5091568,667.87285264,653.176384,11327912.0,320364671.16,2.22,-7.0,0.327,-1.0563
000895,2026-04-02,654.57604768,668.3394072,673.0049528,654.3427704,10672313.0,304614071.7,2.85,12.83,0.3081,1.9573
000895,2026-04-03,665.30680256,651.07688848,669.27251632,641.51252,10767906.0,302069207.34,4.15,-17.26,0.3108,-2.5829
000895,2026-04-07,650.14377936,641.97907456,650.8436112,639.1797472,9543878.0,262981472.28,1.79,-9.1,0.2755,-1.3973
000895,2026-04-08,641.97907456,647.81100656,648.97739296,635.91386528,11101360.0,306164175.73,2.03,5.83,0.3205,0.9084
000895,2026-04-09,645.24495648,646.41134288,652.47655216,642.91218368,8659503.0,240290348.78,1.48,-1.4,0.25,-0.2161
000895,2026-04-10,648.74411568,651.77672032,653.176384,641.74579728,8975663.0,249784074.6,1.77,5.37,0.2591,0.83
000895,2026-04-13,655.97571136,665.07352528,669.27251632,652.47655216,14459537.0,410092836.83,2.58,13.3,0.4174,2.0401
000895,2026-04-14,664.37369344,662.74075248,676.03755744,655.97571136,11127039.0,317753955.49,3.02,-2.33,0.3212,-0.3508
000895,2026-04-15,662.97402976,671.13873456,676.504112,659.47487056,13075530.0,376337970.79,2.57,8.4,0.3774,1.2672
000895,2026-04-16,671.37201184,669.73907088,676.27083472,663.6738616,9307739.0,266944279.35,1.88,-1.4,0.2687,-0.2086
000895,2026-04-17,667.40629808,662.5074752,671.37201184,659.70814784,7767225.0,221331821.15,1.74,-7.23,0.2242,-1.0798
000895,2026-04-20,662.27419792,660.64125696,666.93974352,658.07520688,7555476.0,214103749.61,1.34,-1.87,0.2181,-0.2817
000895,2026-04-21,664.840248,675.10444832,690.73402608,663.20730704,13922939.0,405414770.96,4.17,14.46,0.4019,2.1893
000895,2026-04-22,675.3377256,674.87117104,680.46982576,673.0049528,9804913.0,283947887.62,1.11,-0.23,0.283,-0.0346
000895,2026-04-23,674.87117104,676.97066656,683.03587584,671.8385664,8749774.0,254001556.85,1.66,2.1,0.2526,0.3111
000895,2026-04-24,674.1713392,681.1696576,683.03587584,669.73907088,12378438.0,360012530.75,1.96,4.2,0.3573,0.6203
000895,2026-04-27,678.8368848,671.60528912,680.93638032,670.43890272,9878181.0,285124095.6,1.54,-9.56,0.2851,-1.4041
000895,2026-04-28,671.37201184,678.8368848,680.70310304,667.1730208,12389770.0,358045353.64,2.01,7.23,0.3577,1.0768
000895,2026-04-29,680.0363262,662.52569064,687.2324778,661.56620376,17259796.0,481648730.83,3.78,-16.31,0.4982,-2.4028
000895,2026-04-30,662.52569064,665.16427956,672.36043116,660.8465886,11200617.0,310879192.16,1.74,2.64,0.3233,0.3983
000895,2026-05-06,667.08325332,664.68453612,667.80286848,647.653644,15099207.0,414574999.16,3.03,-0.48,0.4359,-0.0721
000895,2026-05-07,659.64723,652.93082184,662.76556236,648.8530026,12066494.0,328376088.07,2.09,-11.75,0.3483,-1.7683
000895,2026-05-08,654.8497956,645.01505508,659.16748656,644.0555682,10965642.0,296468489.34,2.31,-7.92,0.3165,-1.2123
000895,2026-05-11,644.29543992,651.2517198,657.96812796,637.57903176,18926473.0,510350182.9,3.16,6.24,0.5463,0.9669
000895,2026-05-12,651.49159152,644.0555682,654.8497956,641.41697928,11306205.0,304483295.3,2.06,-7.2,0.3264,-1.105
000895,2026-05-13,642.8562096,637.57903176,645.01505508,634.70057112,10792219.0,287844959.67,1.6,-6.48,0.3115,-1.0056
000895,2026-05-14,637.57903176,643.09608132,647.17390056,635.660058,11554551.0,309565575.21,1.81,5.52,0.3335,0.8653
000895,2026-05-15,638.29864692,637.57903176,644.77518336,633.50121252,9267705.0,246512495.3,1.75,-5.52,0.2675,-0.8579
000895,2026-05-18,637.09928832,631.34236704,637.09928832,627.98416296,10744661.0,282511385.49,1.43,-6.24,0.3102,-0.9782
000895,2026-05-19,630.8626236,630.38288016,635.660058,627.50441952,7620387.0,200476391.93,1.29,-0.96,0.22,-0.152
000895,2026-05-20,630.8626236,630.38288016,643.33595304,628.4639064,8737847.0,231172752.32,2.36,0.0,0.2522,0.0
000895,2026-05-21,629.42339328,620.78801136,633.02146908,620.78801136,9682330.0,252480454.93,1.94,-9.59,0.2795,-1.5221
000895,2026-05-22,621.2677548,617.18993556,623.18672856,614.0716032,8947156.0,230176062.29,1.47,-3.6,0.2583,-0.5796
000895,2026-05-25,615.51083352,619.10890932,620.0683962,611.672886,9288289.0,238447061.7,1.36,1.92,0.2681,0.3109
000938,2026-03-16,122.8096512,120.85802496,123.42845952,118.57319424,71034649.0,1793097734.51,3.95,-1.95,2.4837,-1.5891
000938,2026-03-17,121.381632,116.3835648,121.47683328,116.24076288,69881051.0,1737236531.91,4.33,-4.47,2.4433,-3.7022
000938,2026-03-18,116.621568,125.1896832,127.04610816,116.19316224,136567172.0,3487029226.91,9.33,8.81,4.7749,7.5665
000938,2026-03-19,123.0476544,127.42691328,130.90176,122.47644672,185804165.0,4963290052.37,6.73,2.24,6.4965,1.7871
000938,2026-03-20,127.47451392,124.61847552,128.42652672,124.19006976,111039134.0,2945381297.55,3.32,-2.81,3.8824,-2.204
000938,2026-03-23,122.23844352,120.9056256,126.141696,119.62040832,101694504.0,2611554712.74,5.23,-3.71,3.5557,-2.9794
000938,2026-03-24,122.42884608,122.3336448,122.95245312,118.19238912,99837932.0,2538696630.13,3.94,1.43,3.4907,1.1811
000938,2026-03-25,122.28604416,125.38008576,127.0937088,122.19084288,106186124.0,2794206612.48,4.01,3.05,3.7127,2.4903
000938,2026-03-26,124.2376704,120.9056256,125.14208256,120.47721984,74983115.0,1931647118.76,3.72,-4.47,2.6217,-3.5687
000938,2026-03-27,118.5255936,119.66800896,122.19084288,115.6695552,91340134.0,2267844368.84,5.39,-1.24,3.1936,-1.0236
000938,2026-03-30,116.8595712,118.14478848,118.7635968,113.5275264,86436278.0,2110689534.54,4.38,-1.52,3.0222,-1.2729
000938,2026-03-31,117.811584,118.5255936,122.42884608,116.43116544,86936413.0,2181175420.65,5.08,0.38,3.0396,0.3223
000938,2026-04-01,121.381632,120.38201856,123.57126144,119.62040832,79711938.0,2030277565.03,3.33,1.86,2.7871,1.5663
000938,2026-04-02,119.2396032,115.1935488,119.7156096,114.33673728,85165957.0,2087194722.75,4.47,-5.19,2.9777,-4.31
000938,2026-04-03,116.28836352,121.95283968,123.761664,115.52675328,144640485.0,3665293297.32,7.15,6.76,5.0572,5.8678
000938,2026-04-07,121.42923264,119.62040832,123.09525504,119.38240512,77436455.0,1968333905.04,3.04,-2.33,2.7075,-1.9126
000938,2026-04-08,123.0476544,125.95129344,126.09409536,122.90485248,124984923.0,3272390661.71,2.67,6.33,4.37,5.2925
000938,2026-04-09,124.52327424,128.61692928,130.56855552,123.90446592,165867813.0,4444598682.72,5.29,2.67,5.7994,2.1164
000938,2026-04-10,128.61692928,128.95013376,132.13937664,127.28411136,135986122.0,3690418696.36,3.77,0.33,4.7546,0.2591
000938,2026-04-13,128.18852352,134.42420736,136.23303168,127.5697152,217479422.0,6071364325.22,6.72,5.47,7.604,4.2451
000938,2026-04-14,133.71019776,132.61538304,134.13860352,130.99696128,139728303.0,3891913514.0,2.34,-1.81,4.8855,-1.3456
000938,2026-04-15,132.5677824,130.80655872,133.13899008,128.42652672,138609120.0,3813153403.74,3.55,-1.81,4.8463,-1.364
000938,2026-04-16,131.18736384,133.71019776,136.51863552,130.90176,150701407.0,4247694400.85,4.29,2.9,5.2691,2.2198
000938,2026-04-17,132.94858752,131.8537728,135.09061632,131.66337024,103392759.0,2886003914.33,2.56,-1.86,3.615,-1.3884
000938,2026-04-20,133.0437888,135.23341824,138.7558656,132.8057856,136187814.0,3905210625.17,4.51,3.38,4.7617,2.5632
000938,2026-04-21,133.66259712,131.42536704,134.28140544,129.9497472,94090777.0,2591716565.43,3.2,-3.81,3.2898,-2.8159
000938,2026-04-22,130.99696128,142.42111488,144.56314368,130.6637568,323135423.0,9570357043.38,10.58,11.0,11.2982,8.3665
000938,2026-04-23,145.27715328,148.5139968,151.41763584,143.2779264,319670124.0,9910213646.06,5.72,6.09,11.177,4.2781
000938,2026-04-24,146.99077632,149.08520448,153.0360576,144.75354624,247848576.0,7737031828.61,5.58,0.57,8.6658,0.3846
000938,2026-04-27,152.22684672,153.22646016,156.41570304,148.752,228551343.0,7349564292.54,5.14,4.14,7.9911,2.7778
000938,2026-04-28,151.6080384,150.32282112,153.65486592,147.561984,141452252.0,4452188772.25,3.98,-2.9,4.9458,-1.895
000938,2026-04-29,154.70208,154.32127488,160.03335168,151.79844096,255392326.0,8334139055.29,5.48,4.0,8.9296,2.6599
000938,2026-04-30,155.46369024,152.27444736,155.93969664,146.32436736,210809542.0,6695067933.82,6.23,-2.05,7.3708,-1.3263
000938,2026-05-06,154.55927808,151.6080384,157.36771584,151.3700352,244376509.0,7906131025.3,3.94,-0.67,8.5444,-0.4376
000938,2026-05-07,152.70285312,156.74890752,157.70092032,149.2280064,234899086.0,7590483693.06,5.59,5.14,8.213,3.3909
000938,2026-05-08,154.17847296,157.89132288,159.89054976,150.75122688,212798744.0,6974225407.78,5.83,1.14,7.4403,0.7288
000938,2026-05-11,160.79496192,150.84642816,161.50897152,150.22761984,282769102.0,9135895819.72,7.15,-7.04,9.8868,-4.4619
000938,2026-05-12,153.22646016,146.08636416,153.7500672,145.32475392,217969497.0,6782403864.66,5.59,-4.76,7.6211,-3.1556
000938,2026-05-13,145.6579584,156.65370624,157.84372224,144.4679424,237260135.0,7568339934.67,9.16,10.57,8.2956,7.2336
000938,2026-05-14,161.27096832,152.98845696,164.17460736,149.75161344,233491614.0,7610279255.95,9.21,-3.67,8.1638,-2.3397
000938,2026-05-15,153.7500672,151.89364224,161.65177344,150.70362624,273908225.0,8967377277.91,7.16,-1.09,9.577,-0.7156
000938,2026-05-18,151.8460416,151.51283712,155.27328768,148.5139968,162540826.0,5194042040.87,4.45,-0.38,5.6831,-0.2507
000938,2026-05-19,150.56082432,154.65447936,155.08288512,145.22955264,202281232.0,6381164900.63,6.5,3.14,7.0726,2.0735
000938,2026-05-20,153.70246656,153.32166144,157.46291712,151.94124288,136923851.0,4414256145.4,3.57,-1.33,4.7874,-0.8618
000938,2026-05-21,155.51129088,139.231872,156.74890752,138.2798592,255957311.0,7894693974.76,12.05,-14.09,8.9493,-9.1897
000938,2026-05-22,140.99309568,142.13551104,142.75431936,138.56546304,153432535.0,4539277787.06,3.01,2.9,5.3646,2.0855
000938,2026-05-25,145.22955264,147.75238656,151.46523648,142.89712128,178269230.0,5500116027.06,6.03,5.62,6.233,3.9518
000963,2026-03-16,329.4229392,334.99517355,337.9229577,328.4784927,10011987.0,354701949.62,2.86,5.1,0.5711,1.5459
000963,2026-03-17,335.0896182,340.47296325,344.06185995,334.1451717,14895602.0,537014061.9,2.96,5.48,0.8497,1.6352
000963,2026-03-18,339.15073815,341.1340758,343.49519205,336.222954,8675684.0,312340122.48,2.14,0.66,0.4949,0.1942
000963,2026-03-19,337.63962375,336.6007326,341.889633,334.80628425,8971514.0,320649582.03,2.08,-4.53,0.5118,-1.3289
000963,2026-03-20,336.222954,330.27294105,338.3007363,328.667382,8525688.0,300903713.03,2.86,-6.33,0.4863,-1.8799
000963,2026-03-23,326.30626575,316.9562454,326.778489,314.40623985,12370320.0,418846552.6,3.75,-13.32,0.7057,-4.032
000963,2026-03-24,320.45069745,319.88402955,323.09514765,316.5784668,8637190.0,292169940.92,2.06,2.93,0.4927,0.9237
000963,2026-03-25,319.88402955,322.6229244,323.47292625,319.69514025,5533377.0,188683156.89,1.18,2.74,0.3156,0.8562
000963,2026-03-26,321.8673672,316.3895775,327.81738015,315.6340203,7752940.0,263573695.54,3.78,-6.23,0.4423,-1.9321
000963,2026-03-27,313.556238,335.0896182,335.56184145,312.6117915,19458899.0,677142990.09,7.25,18.7,1.11,5.9104
000963,2026-03-30,333.48405915,335.93962005,338.4896256,332.445168,10199050.0,362875521.78,1.8,0.85,0.5818,0.2537
000963,2026-03-31,336.222954,333.5785038,342.6451902,333.5785038,9463556.0,338290633.32,2.7,-2.36,0.5398,-0.7028
000963,2026-04-01,338.111847,343.2118581,344.7229725,333.9562824,18591862.0,672234030.87,3.23,9.63,1.0606,2.8879
000963,2026-04-02,343.2118581,348.3118692,350.9563194,342.36185625,19381277.0,713359895.43,2.5,5.1,1.1056,1.486
000963,2026-04-03,342.8340795,342.73963485,345.667419,340.3785186,11537251.0,418786276.02,1.52,-5.57,0.6581,-1.5998
000963,2026-04-07,343.5896367,339.4340721,344.5340832,336.50628795,8881200.0,319991703.64,2.34,-3.31,0.5066,-0.9645
000963,2026-04-08,345.667419,342.36185625,345.8563083,337.1674005,12517971.0,452253434.29,2.56,2.93,0.7141,0.8625
000963,2026-04-09,340.85074185,339.52851675,344.06185995,336.7896219,12889454.0,463821443.03,2.12,-2.83,0.7353,-0.8276
000963,2026-04-10,338.77295955,340.47296325,344.7229725,338.20629165,10824290.0,391186888.27,1.92,0.94,0.6175,0.2782
000963,2026-04-13,338.6785149,329.89516245,340.00074,329.8007178,11751178.0,414244900.38,3.0,-10.58,0.6703,-3.1068
000963,2026-04-14,330.65071965,330.556275,331.5007215,324.60626205,9959101.0,345460629.1,2.09,0.66,0.5681,0.2004
000963,2026-04-15,337.9229577,336.88406655,339.33962745,333.3896145,15755602.0,561030818.35,1.8,6.33,0.8988,1.9143
000963,2026-04-16,334.9007289,333.29516985,334.9007289,329.4229392,10702451.0,376444107.22,1.63,-3.59,0.6105,-1.0653
000963,2026-04-17,331.78405545,325.36181925,332.53961265,324.889596,11154453.0,385944200.33,2.3,-7.93,0.6363,-2.3803
000963,2026-04-20,324.41737275,325.17292995,326.11737645,323.1895923,7578715.0,260492244.94,0.9,-0.19,0.4323,-0.0581
000963,2026-04-21,325.17292995,321.77292255,328.38404805,321.4895886,7647928.0,261755314.72,2.12,-3.4,0.4363,-1.0456
000963,2026-04-22,321.01736535,322.6229244,323.5673709,320.7340314,6236927.0,212676782.72,0.88,0.85,0.3558,0.2642
000963,2026-04-23,322.8118137,321.96181185,326.5895997,321.11181,10779239.0,368875459.91,1.7,-0.66,0.6149,-0.2049
000963,2026-04-24,324.41737275,332.2562787,336.12850935,322.90625835,23816400.0,835026490.11,4.11,10.29,1.3586,3.1974
000963,2026-04-27,330.65071965,323.09514765,331.5007215,321.77292255,15137094.0,519152854.17,2.93,-9.16,0.8635,-2.7572
000963,2026-04-28,323.7562602,318.75069375,328.667382,317.5229133,17724944.0,605877411.94,3.45,-4.34,1.0111,-1.3446
000963,2026-04-29,318.37291515,316.7673561,318.4673598,312.89512545,14209444.0,474957290.04,1.75,-1.98,0.8106,-0.6222
000963,2026-04-30,316.5784668,314.97290775,317.23957935,313.556238,13215462.0,440943385.51,1.16,-1.79,0.7539,-0.5665
000963,2026-05-06,313.556238,314.5006845,314.97290775,312.70623615,14322389.0,475579948.58,0.72,-0.47,0.817,-0.1499
000963,2026-05-07,315.445131,314.5006845,316.10624355,314.3117952,11190435.0,372824299.08,0.57,0.0,0.6384,0.0
000963,2026-05-08,314.59512915,314.1229059,315.0673524,313.46179335,6667074.0,221780563.76,0.51,-0.38,0.3803,-0.1201
000963,2026-05-11,313.556238,315.72846495,316.9562454,311.667345,18695706.0,622293823.52,1.68,1.61,1.0665,0.5111
000963,2026-05-12,314.6895738,316.9562454,322.0562565,312.6117915,20211570.0,678019786.11,2.99,1.23,1.153,0.3889
000963,2026-05-13,317.23957935,314.21735055,317.23957935,313.556238,10810223.0,360194460.97,1.16,-2.74,0.6167,-0.8641
000963,2026-05-14,314.21735055,309.778452,315.16179705,309.778452,11552789.0,381855495.31,1.71,-4.44,0.659,-1.4127
000963,2026-05-15,308.36178225,295.6117545,309.5895627,293.3450829,20663930.0,658111748.05,5.24,-14.17,1.1788,-4.5732
000963,2026-05-18,292.778415,284.37284115,292.778415,281.445057,19107329.0,578227685.28,3.83,-11.24,1.09,-3.8019
000963,2026-05-19,283.9006179,284.56173045,288.2450718,283.23950535,9585786.0,289289256.11,1.76,0.19,0.5468,0.0664
000963,2026-05-20,283.42839465,279.9339426,283.42839465,277.4783817,13390404.0,395919296.57,2.09,-4.63,0.7639,-1.6263
000963,2026-05-21,280.02838725,279.9339426,284.4672858,279.46171935,14111756.0,420709364.23,1.79,0.0,0.805,0.0
000963,2026-05-22,280.02838725,275.9672673,281.72839095,273.1339278,13369904.0,390361734.63,3.07,-3.97,0.7627,-1.417
000963,2026-05-25,275.11726545,275.11726545,277.2894924,273.889485,7908625.0,230696612.71,1.23,-0.85,0.4511,-0.308
000975,2026-03-16,353.67941725,336.4079807,355.1095362,324.63700165,58213092.0,1778467692.78,8.45,-24.2,2.3033,-6.7114
000975,2026-03-17,336.29797155,336.4079807,341.9084382,331.1275415,36960532.0,1131717261.05,3.2,0.0,1.4624,0.0
000975,2026-03-18,334.8678526,346.5288225,349.27905125,332.8876879,37670766.0,1169270894.0,4.87,10.12,1.4905,3.0085
000975,2026-03-19,333.1077062,321.226718,336.1879624,318.47648925,72642918.0,2140161045.36,5.11,-25.3,2.8742,-7.3016
000975,2026-03-20,319.026535,317.7064252,324.41698335,312.425986,46206842.0,1338549220.08,3.73,-3.52,1.8282,-1.0959
000975,2026-03-23,297.4647416,286.6838449,299.99495205,286.13379915,73592866.0,1957852706.38,4.36,-31.02,2.9118,-9.7645
000975,2026-03-24,292.4043207,292.73434815,294.05445795,282.17346975,47327524.0,1240996271.98,4.14,6.05,1.8726,2.1105
000975,2026-03-25,306.7055102,301.75509845,314.626169,299.55491545,39531394.0,1102391442.88,5.15,9.02,1.5641,3.0815
000975,2026-03-26,300.3249795,295.37456775,304.2853089,292.29431155,23855155.0,644926733.96,3.97,-6.38,0.9438,-2.1145
000975,2026-03-27,290.424156,310.77584875,314.626169,290.31414685,40168447.0,1121642449.64,8.23,15.4,1.5893,5.2142
000975,2026-03-30,310.55583045,328.59733105,329.91744085,308.9056932,46383515.0,1353783205.0,6.76,17.82,1.8352,5.7345
000975,2026-03-31,332.0076147,326.5071572,333.7677611,323.426901,29541190.0,882973738.58,3.15,-2.09,1.1688,-0.6361
000975,2026-04-01,332.99769705,336.8480173,343.0085297,332.227633,37407753.0,1146068493.62,3.3,10.34,1.4801,3.1671
000975,2026-04-02,335.3078892,327.6072487,335.3078892,324.3069742,30687056.0,917789260.71,3.27,-9.24,1.2142,-2.7433
000975,2026-04-03,327.827267,330.02745,332.77767875,323.75692845,21656928.0,647036308.28,2.75,2.42,0.8569,0.7388
000975,2026-04-07,327.6072487,322.87685525,332.227633,321.4467363,19643805.0,580298917.94,3.27,-7.15,0.7772,-2.1667
000975,2026-04-08,348.2889689,350.7091702,355.21954535,343.0085297,71244553.0,2271060871.04,3.78,27.83,2.8189,8.6201
000975,2026-04-09,338.27813625,343.99861205,346.5288225,333.9877794,36651401.0,1137438964.22,3.58,-6.71,1.4501,-1.9134
000975,2026-04-10,348.17895975,336.51798985,349.93910615,335.5279075,32612995.0,1003928106.5,4.19,-7.48,1.2904,-2.1746
000975,2026-04-13,336.29797155,337.7280905,343.77859375,333.21771535,22827720.0,702357759.98,3.14,1.21,0.9032,0.3596
000975,2026-04-14,341.57841075,334.427816,347.29888655,330.02745,23840732.0,726229027.2,5.11,-3.3,0.9433,-0.9772
000975,2026-04-15,340.8083467,328.37731275,343.33855715,326.61716635,24978657.0,759435015.06,5.0,-6.05,0.9883,-1.8092
000975,2026-04-16,329.69742255,331.5675781,335.0878709,326.2871389,25205860.0,757013596.49,2.68,3.19,0.9973,0.9715
000975,2026-04-17,327.49723955,327.05720295,329.47740425,325.07703825,19379478.0,576497837.1,1.33,-4.51,0.7668,-1.3603
000975,2026-04-20,326.5071572,334.09778855,341.13837415,325.51707485,26765906.0,818260534.29,4.78,7.04,1.059,2.1527
000975,2026-04-21,334.09778855,333.7677611,335.7479258,326.83718465,21078806.0,636728997.09,2.67,-0.33,0.834,-0.0988
000975,2026-04-22,331.67758725,327.827267,333.43773365,323.97694675,39535509.0,1177850383.68,2.83,-5.94,1.5643,-1.7798
000975,2026-04-23,325.29705655,310.33581215,327.49723955,306.0454553,45965950.0,1304984844.24,6.54,-17.49,1.8187,-5.3356
000975,2026-04-24,308.8809288,308.8809288,310.78345626,301.27081896,27266394.0,745554029.26,3.07,-1.45,1.0788,-0.4688
000975,2026-04-27,306.41883444,307.2022281,312.7978971,303.8448267,27753905.0,762435990.64,2.9,-1.68,1.0981,-0.5435
000975,2026-04-28,304.74013374,300.37551192,307.42605486,298.69681122,27067237.0,731255654.07,2.84,-6.83,1.0709,-2.2222
000975,2026-04-29,296.34663024,304.51630698,305.5235274,296.34663024,28588034.0,771964249.92,3.06,4.14,1.1311,1.3785
000975,2026-04-30,301.6065591,291.5343549,303.17334642,286.61016618,55083267.0,1440136130.42,5.44,-12.98,2.1794,-4.2631
000975,2026-05-06,293.7726225,308.65710204,310.0000626,293.7726225,54370185.0,1466413690.06,5.57,17.12,2.1512,5.8733
000975,2026-05-07,312.7978971,315.14807808,320.0722668,307.2022281,52035400.0,1459836675.48,4.17,6.49,2.0588,2.103
000975,2026-05-08,315.14807808,327.12280974,329.13725058,313.46937738,53788703.0,1549395548.28,4.97,11.97,2.1282,3.7997
000975,2026-05-11,322.64627454,314.36468442,323.4296682,311.34302316,43997588.0,1241157380.81,3.69,-12.76,1.7408,-3.9001
000975,2026-05-12,320.85566046,314.02894428,322.98201468,313.69320414,37027457.0,1049710448.7,2.95,-0.34,1.465,-0.1068
000975,2026-05-13,314.02894428,311.56684992,317.72208582,307.98562176,32409460.0,902121393.88,3.1,-2.46,1.2823,-0.784
000975,2026-05-14,309.55240908,302.166126,310.5596295,297.80150418,39209756.0,1065569804.89,4.09,-9.4,1.5514,-3.0172
000975,2026-05-15,296.570457,280.79067042,297.57767742,276.4260486,69717013.0,1768392211.4,7.0,-21.38,2.7584,-7.0741
000975,2026-05-18,274.52352114,273.0686472,277.09752888,269.03976552,58385122.0,1419163285.67,2.87,-7.72,2.3101,-2.7501
000975,2026-05-19,272.06142678,268.92785214,273.6282141,265.68236412,29697113.0,712665454.65,2.91,-4.14,1.175,-1.5164
000975,2026-05-20,264.6751437,264.6751437,266.68958454,258.29608104,44645748.0,1045426844.76,3.12,-4.25,1.7664,-1.5814
000975,2026-05-21,268.592112,261.54156906,274.97117466,261.09391554,48640697.0,1170933980.58,5.24,-3.13,1.9277,-1.1839
